Lonitude           Latitude           Altitude           Yaw                Pitch              Roll               X                  Y                  Z                  Vx                Vy                 Vz                 Wx                 Wy                 Wz                 Fx                 Fy                 Fz                 Trac               Wind                Lift
-1,22000000E+002   +3,73022673E+001   +6,56634665E+003   +6,33903617E-007   +1,08313252E-003   +4,61579572E-010   -1,43682464E-003   +7,20863567E+002   +1,42245842E+000   -4,75268906E-003   +4,01125174E+002   +1,69335287E+000   -3,06842036E-011   +1,65748913E-003   +1,91641348E-006   -9,89380205E+001   +6,85012863E+003   +9,70923936E+003   +1,10000000E+004   +4,14990427E+003   +1,07895802E+005
-1,22000000E+002   +3,73023934E+001   +6,56690221E+003   +8,90435260E-007   +1,26628454E-003   +7,57500163E-010   -1,91209354E-003   +7,60976084E+002   +1,59179370E+000   -5,92118100E-003   +4,01193661E+002   +1,79080361E+000   -5,42945210E-011   +1,83152025E-003   +2,56531814E-006   -1,16849195E+002   +6,84870681E+003   +9,74507459E+003   +1,10000000E+004   +4,15133023E+003   +1,07932663E+005
-1,22000000E+002   +3,73025196E+001   +6,56748974E+003   +1,22847494E-006   +1,46729467E-003   +1,21022160E-009   -2,50421164E-003   +8,01095450E+002   +1,77087406E+000   -7,28767116E-003   +4,01262134E+002   +1,88861260E+000   -9,30796181E-011   +2,01010129E-003   +3,38039984E-006   -1,36649016E+002   +6,84728479E+003   +9,78089906E+003   +1,10000000E+004   +4,15275667E+003   +1,07969522E+005
-1,22000000E+002   +3,73026458E+001   +6,56810937E+003   +1,66769709E-006   +1,68653475E-003   +1,88732744E-009   -3,23297876E-003   +8,41221664E+002   +1,95973533E+000   -8,87155285E-003   +4,01330593E+002   +1,98677972E+000   -1,55105898E-010   +2,19240083E-003   +4,39222677E-006   -1,58388169E+002   +6,84586258E+003   +9,81671166E+003   +1,10000000E+004   +4,15418357E+003   +1,08006380E+005
-1,22000000E+002   +3,73027720E+001   +6,56876120E+003   +2,23120374E-006   +1,92429076E-003   +2,87949749E-009   -4,12013404E-003   +8,81354723E+002   +2,15841330E+000   -1,06926367E-002   +4,01399037E+002   +2,08530483E+000   -2,51931134E-010   +2,37756010E-003   +5,63507523E-006   -1,82108383E+002   +6,84444018E+003   +9,85251115E+003   +1,10000000E+004   +4,15561095E+003   +1,08043237E+005
-1,22000000E+002   +3,73028983E+001   +6,56944535E+003   +2,94592106E-006   +2,18076048E-003   +4,30649461E-009   -5,18939771E-003   +9,21494626E+002   +2,36694378E+000   -1,27710578E-002   +4,01467467E+002   +2,18418779E+000   -3,99804620E-010   +2,56469714E-003   +7,14718745E-006   -2,07842116E+002   +6,84301759E+003   +9,88829616E+003   +1,10000000E+004   +4,15703881E+003   +1,08080092E+005
-1,22000000E+002   +3,73030246E+001   +6,57016195E+003   +3,84302279E-006   +2,45605159E-003   +6,32422610E-009   -6,46650349E-003   +9,61641373E+002   +2,58536256E+000   -1,51271807E-002   +4,01535883E+002   +2,28342844E+000   -6,21181210E-010   +2,75291111E-003   +8,97103994E-006   -2,35612288E+002   +6,84159484E+003   +9,92406521E+003   +1,10000000E+004   +4,15846717E+003   +1,08116946E+005
-1,22000000E+002   +3,73031509E+001   +6,57091111E+003   +4,95838160E-006   +2,75018026E-003   +9,13297998E-009   -7,97922157E-003   +1,00179496E+003   +2,81370540E+000   -1,77815013E-002   +4,01604285E+002   +2,38302661E+000   -9,46606488E-010   +2,94128673E-003   +1,11536235E-005   -2,65432054E+002   +6,84017193E+003   +9,95981668E+003   +1,10000000E+004   +4,15989601E+003   +1,08153799E+005
-1,22000000E+002   +3,73032772E+001   +6,57169294E+003   +6,33304981E-006   +3,06307015E-003   +1,29869323E-008   -9,75737169E-003   +1,04195539E+003   +3,05200807E+000   -2,07545476E-002   +4,01672672E+002   +2,48298210E+000   -1,41703595E-009   +3,12889888E-003   +1,37467361E-005   -2,97304628E+002   +6,83874889E+003   +9,99554889E+003   +1,10000000E+004   +4,16132536E+003   +1,08190650E+005
-1,22000000E+002   +3,73034035E+001   +6,57250757E+003   +8,01377073E-006   +3,39455187E-003   +1,82050146E-008   -1,18328264E-002   +1,08212266E+003   +3,30030628E+000   -2,40667791E-002   +4,01741046E+002   +2,58329470E+000   -2,08665649E-009   +3,31481719E-003   +1,68072901E-005   -3,31223155E+002   +6,83732573E+003   +1,00312600E+004   +1,10000000E+004   +4,16275521E+003   +1,08227500E+005
-1,22000000E+002   +3,73035299E+001   +6,57335510E+003   +1,00535223E-005   +3,74436296E-003   +2,51832217E-008   -1,42395044E-002   +1,12229676E+003   +3,55863575E+000   -2,77384854E-002   +4,01809405E+002   +2,68396418E+000   -3,02628366E-009   +3,49811086E-003   +2,03976351E-005   -3,67170633E+002   +6,83590249E+003   +1,00669482E+004   +1,10000000E+004   +4,16418557E+003   +1,08264348E+005
-1,22000000E+002   +3,73036562E+001   +6,57423567E+003   +1,25120949E-005   +4,11214829E-003   +3,44084282E-008   -1,70133529E-002   +1,16247770E+003   +3,82703216E+000   -3,17896843E-002   +4,01877749E+002   +2,78499030E+000   -4,32741279E-009   +3,67785338E-003   +2,45858983E-005   -4,05119885E+002   +6,83447921E+003   +1,01026116E+004   +1,10000000E+004   +4,16561645E+003   +1,08301196E+005
-1,22000000E+002   +3,73037826E+001   +6,57514938E+003   +1,54567046E-005   +4,49746103E-003   +4,64737701E-008   -2,01923213E-002   +1,20266548E+003   +4,10553119E+000   -3,62400201E-002   +4,01946080E+002   +2,88637278E+000   -6,10700646E-009   +3,85312735E-003   +2,94463444E-005   -4,45033584E+002   +6,83305595E+003   +1,01382482E+004   +1,10000000E+004   +4,16704785E+003   +1,08338041E+005
-1,22000000E+002   +3,73039091E+001   +6,57609635E+003   +1,89626455E-005   +4,89976396E-003   +6,20956292E-008   -2,38163233E-002   +1,24286009E+003   +4,39416847E+000   -4,11086634E-002   +4,02014396E+002   +2,98811134E+000   -8,51310411E-009   +4,02302931E-003   +3,50597562E-005   -4,86864329E+002   +6,83163275E+003   +1,01738560E+004   +1,10000000E+004   +4,16847978E+003   +1,08374886E+005
-1,22000000E+002   +3,73040355E+001   +6,57707670E+003   +2,31139813E-005   +5,31843141E-003   +8,21322440E-008   -2,79271897E-002   +1,28306152E+003   +4,69297961E+000   -4,64142111E-002   +4,02082698E+002   +3,09020567E+000   -1,17313425E-008   +4,18667451E-003   +4,15138397E-005   -5,30554773E+002   +6,83020970E+003   +1,02094332E+004   +1,10000000E+004   +4,16991224E+003   +1,08411729E+005
-1,22000000E+002   +3,73041620E+001   +6,57809055E+003   +2,80042806E-005   +5,75275157E-003   +1,07603947E-007   -3,25686108E-002   +1,32326979E+003   +5,00200017E+000   -5,21745892E-002   +4,02150986E+002   +3,19265545E+000   -1,59924778E-008   +4,34320163E-003   +4,89036538E-005   -5,76037802E+002   +6,82878689E+003   +1,02449778E+004   +1,10000000E+004   +4,17134523E+003   +1,08448570E+005
-1,22000000E+002   +3,73042884E+001   +6,57913801E+003   +3,37373980E-005   +6,20192932E-003   +1,39715012E-007   -3,77860697E-002   +1,36348489E+003   +5,32126572E+000   -5,84069568E-002   +4,02219260E+002   +3,29546033E+000   -2,15810002E-008   +4,49177746E-003   +5,73320704E-005   -6,23236766E+002   +6,82736442E+003   +1,02804879E+004   +1,10000000E+004   +4,17277878E+003   +1,08485411E+005
-1,22000000E+002   +3,73044150E+001   +6,58021920E+003   +4,04283044E-005   +6,66508946E-003   +1,79877062E-007   -4,36267654E-002   +1,40370682E+003   +5,65081175E+000   -6,51276145E-002   +4,02287519E+002   +3,39861995E+000   -2,88449334E-008   +4,63160143E-003   +6,69102638E-005   -6,72065762E+002   +6,82594243E+003   +1,03159620E+004   +1,10000000E+004   +4,17421287E+003   +1,08522250E+005
-1,22000000E+002   +3,73045415E+001   +6,58133423E+003   +4,82039691E-005   +7,14128047E-003   +2,29733984E-007   -5,01395268E-002   +1,44393557E+003   +5,99067375E+000   -7,23519141E-002   +4,02355764E+002   +3,50213394E+000   -3,82069076E-008   +4,76191011E-003   +7,77582366E-005   -7,22429962E+002   +6,82452106E+003   +1,03513984E+004   +1,10000000E+004   +4,17564752E+003   +1,08559087E+005
-1,22000000E+002   +3,73046680E+001   +6,58248323E+003   +5,72042988E-005   +7,62947861E-003   +2,91188248E-007   -5,73747183E-002   +1,48417115E+003   +6,34088714E+000   -8,00941741E-002   +4,02423995E+002   +3,60600189E+000   -5,01765949E-008   +4,88198142E-003   +9,00053821E-005   -7,74225998E+002   +6,82310049E+003   +1,03867958E+004   +1,10000000E+004   +4,17708273E+003   +1,08595924E+005
-1,22000000E+002   +3,73047946E+001   +6,58366630E+003   +6,75831370E-005   +8,12859249E-003   +3,66428513E-007   -6,53841357E-002   +1,52441355E+003   +6,70148733E+000   -8,83675979E-002   +4,02492212E+002   +3,71022342E+000   -6,53645895E-008   +4,99113882E-003   +1,03791090E-004   -8,27342382E+002   +6,82168093E+003   +1,04221528E+004   +1,10000000E+004   +4,17851851E+003   +1,08632759E+005
-1,22000000E+002   +3,73049212E+001   +6,58488356E+003   +7,95093280E-005   +8,63746800E-003   +4,57958397E-007   -7,42208954E-002   +1,56466277E+003   +7,07250967E+000   -9,71841977E-002   +4,02560415E+002   +3,81479811E+000   -8,44978116E-008   +5,08875518E-003   +1,19265394E-004   -8,81659984E+002   +6,82026261E+003   +1,04574686E+004   +1,10000000E+004   +4,17995487E+003   +1,08669592E+005
-1,22000000E+002   +3,73050478E+001   +6,58613514E+003   +9,31678514E-005   +9,15489365E-003   +5,68626217E-007   -8,39393152E-002   +1,60491881E+003   +7,45398948E+000   -1,06554723E-001   +4,02628603E+002   +3,91972553E+000   -1,08436507E-007   +5,17425653E-003   +1,36589675E-004   -9,37052540E+002   +6,81884580E+003   +1,04927424E+004   +1,10000000E+004   +4,18139180E+003   +1,08706425E+005
-1,22000000E+002   +3,73051744E+001   +6,58742114E+003   +1,08761031E-004   +9,67960619E-003   +7,01655528E-007   -9,45947875E-002   +1,64518167E+003   +7,84596204E+000   -1,16488595E-001   +4,02696778E+002   +4,02500527E+000   -1,38192907E-007   +5,24712552E-003   +1,55937415E-004   -9,93387212E+002   +6,81743081E+003   +1,05279737E+004   +1,10000000E+004   +4,18282933E+003   +1,08743256E+005
-1,22000000E+002   +3,73053011E+001   +6,58874168E+003   +1,26509828E-004   +1,02102966E-002   +8,60676245E-007   -1,06243647E-001   +1,68545135E+003   +8,24846256E+000   -1,26993847E-001   +4,02764938E+002   +4,13063689E+000   -1,74951600E-007   +5,30690465E-003   +1,77495008E-004   -1,05052518E+003   +6,81601798E+003   +1,05631624E+004   +1,10000000E+004   +4,18426745E+003   +1,08780086E+005
-1,22000000E+002   +3,73054278E+001   +6,59009687E+003   +1,46655217E-004   +1,07456165E-002   +1,04975610E-006   -1,18943032E-001   +1,72572784E+003   +8,66152625E+000   -1,38077070E-001   +4,02833084E+002   +4,23661998E+000   -2,20091667E-007   +5,35319917E-003   +2,01462642E-004   -1,10832227E+003   +6,81460771E+003   +1,05983086E+004   +1,10000000E+004   +4,18570617E+003   +1,08816915E+005
-1,22000001E+002   +3,73055545E+001   +6,59148684E+003   +1,69459661E-004   +1,12841845E-002   +1,27343222E-006   -1,32750739E-001   +1,76601115E+003   +9,08518825E+000   -1,49743366E-001   +4,02901216E+002   +4,34295411E+000   -2,75210604E-007   +5,38567977E-003   +2,28055249E-004   -1,16662961E+003   +6,81320044E+003   +1,06334129E+004   +1,10000000E+004   +4,18714551E+003   +1,08853743E+005
-1,22000001E+002   +3,73056812E+001   +6,59291169E+003   +1,95208690E-004   +1,18245929E-002   +1,53674246E-006   -1,47725075E-001   +1,80630127E+003   +9,51948366E+000   -1,61996309E-001   +4,02969334E+002   +4,44963887E+000   -3,42150064E-007   +5,40408492E-003   +2,57503526E-004   -1,22529434E+003   +6,81179666E+003   +1,06684761E+004   +1,10000000E+004   +4,18858546E+003   +1,08890570E+005
-1,22000001E+002   +3,73058079E+001   +6,59437155E+003   +2,24212585E-004   +1,23654152E-002   +1,84525636E-006   -1,63924706E-001   +1,84659821E+003   +9,96444755E+000   -1,74837912E-001   +4,03037438E+002   +4,55667386E+000   -4,23023407E-007   +5,40822283E-003   +2,90055053E-004   -1,28416028E+003   +6,81039691E+003   +1,07034994E+004   +1,10000000E+004   +4,19002603E+003   +1,08927395E+005
-1,22000001E+002   +3,73059347E+001   +6,59586652E+003   +2,56808189E-004   +1,29052124E-002   +2,20510529E-006   -1,81408497E-001   +1,88690195E+003   +1,04201149E+001   -1,88268600E-001   +4,03105528E+002   +4,66405871E+000   -5,20245073E-007   +5,39797320E-003   +3,25975487E-004   -1,34306875E+003   +6,80900181E+003   +1,07384843E+004   +1,10000000E+004   +4,19146723E+003   +1,08964220E+005
-1,22000001E+002   +3,73060615E+001   +6,59739672E+003   +2,93360841E-004   +1,34425412E-002   +2,62301160E-006   -2,00235357E-001   +1,92721250E+003   +1,08865208E+001   -2,02287192E-001   +4,03173604E+002   +4,77179303E+000   -6,36561739E-007   +5,37328847E-003   +3,65549867E-004   -1,40185923E+003   +6,80761201E+003   +1,07734327E+004   +1,10000000E+004   +4,19290907E+003   +1,09001044E+005
-1,22000001E+002   +3,73061883E+001   +6,59896227E+003   +3,34266461E-004   +1,39759606E-002   +3,10631633E-006   -2,20464077E-001   +1,96752986E+003   +1,13637001E+001   -2,16890894E-001   +4,03241666E+002   +4,87987650E+000   -7,75085225E-007   +5,33419482E-003   +4,09084015E-004   -1,46037020E+003   +6,80622825E+003   +1,08083470E+004   +1,10000000E+004   +4,19435156E+003   +1,09037866E+005
-1,22000001E+002   +3,73063151E+001   +6,60056328E+003   +3,79953772E-004   +1,45040397E-002   +3,66300539E-006   -2,42153166E-001   +2,00785403E+003   +1,18516878E+001   -2,32075293E-001   +4,03309715E+002   +4,98830880E+000   -9,39327107E-007   +5,28079275E-003   +4,56906065E-004   -1,51843989E+003   +6,80485131E+003   +1,08432296E+004   +1,10000000E+004   +4,19579470E+003   +1,09074688E+005
-1,22000001E+002   +3,73064420E+001   +6,60219986E+003   +4,30886703E-004   +1,50253652E-002   +4,30173377E-006   -2,65360695E-001   +2,04818500E+003   +1,23505186E+001   -2,47834363E-001   +4,03377750E+002   +5,09708963E+000   -1,13323494E-006   +5,21325731E-003   +5,09368106E-004   -1,57590708E+003   +6,80348207E+003   +1,08780835E+004   +1,10000000E+004   +4,19723851E+003   +1,09111510E+005
-1,22000001E+002   +3,73065688E+001   +6,60387214E+003   +4,87566961E-004   +1,55385487E-002   +5,03184756E-006   -2,90144132E-001   +2,08852278E+003   +1,28602276E+001   -2,64160482E-001   +4,03445771E+002   +5,20621875E+000   -1,36123007E-006   +5,13183791E-003   +5,66847971E-004   -1,63261189E+003   +6,80212147E+003   +1,09129118E+004   +1,10000000E+004   +4,19868299E+003   +1,09148330E+005
-1,22000001E+002   +3,73066957E+001   +6,60558021E+003   +5,50536797E-004   +1,60422342E-002   +5,86340359E-006   -3,16560180E-001   +2,12886735E+003   +1,33808495E+001   -2,81044448E-001   +4,03513779E+002   +5,31569593E+000   -1,62824680E-006   +5,03685779E-003   +6,29751167E-004   -1,68839655E+003   +6,80077052E+003   +1,09477181E+004   +1,10000000E+004   +4,20012814E+003   +1,09185150E+005
-1,22000001E+002   +3,73068226E+001   +6,60732421E+003   +6,20381986E-004   +1,65351050E-002   +6,80718639E-006   -3,44664625E-001   +2,16921873E+003   +1,39124191E+001   -2,98475510E-001   +4,03581773E+002   +5,42552099E+000   -1,93977304E-006   +4,92871310E-003   +6,98512969E-004   -1,74310620E+003   +6,79943030E+003   +1,09825060E+004   +1,10000000E+004   +4,20157399E+003   +1,09221969E+005
-1,22000001E+002   +3,73069496E+001   +6,60910424E+003   +6,97735030E-004   +1,70158916E-002   +7,87472240E-006   -3,74512176E-001   +2,20957691E+003   +1,44549712E+001   -3,16441406E-001   +4,03649754E+002   +5,53569379E+000   -2,30189201E-006   +4,80787152E-003   +7,73600682E-004   -1,79658964E+003   +6,79810199E+003   +1,10172795E+004   +1,10000000E+004   +4,20302054E+003   +1,09258788E+005
-1,22000002E+002   +3,73070765E+001   +6,61092041E+003   +7,83278605E-004   +1,74833780E-002   +9,07829119E-006   -4,06156316E-001   +2,24994188E+003   +1,50085405E+001   -3,34928408E-001   +4,03717722E+002   +5,64621421E+000   -2,72132515E-006   +4,67487064E-003   +8,55516092E-004   -1,84870011E+003   +6,79678682E+003   +1,10520426E+004   +1,10000000E+004   +4,20446779E+003   +1,09295607E+005
-1,22000002E+002   +3,73072035E+001   +6,61277284E+003   +8,77749277E-004   +1,79364086E-002   +1,04309338E-005   -4,39649157E-001   +2,29031365E+003   +1,55731620E+001   -3,53921367E-001   +4,03785677E+002   +5,75708221E+000   -3,20547587E-006   +4,53031583E-003   +9,44798119E-004   -1,89929599E+003   +6,79548613E+003   +1,10867994E+004   +1,10000000E+004   +4,20591576E+003   +1,09332425E+005
-1,22000002E+002   +3,73073305E+001   +6,61466165E+003   +9,81941502E-004   +1,83738952E-002   +1,19464579E-005   -4,75041294E-001   +2,33069222E+003   +1,61488702E+001   -3,73403783E-001   +4,03853619E+002   +5,86829775E+000   -3,76247418E-006   +4,37487782E-003   +1,04202569E-003   -1,94824154E+003   +6,79420132E+003   +1,11215544E+004   +1,10000000E+004   +4,20736446E+003   +1,09369243E+005
-1,22000002E+002   +3,73074575E+001   +6,61658694E+003   +1,09671194E-003   +1,87948228E-002   +1,36394403E-005   -5,12381672E-001   +2,37107758E+003   +1,67357000E+001   -3,93357858E-001   +4,03921548E+002   +5,97986087E+000   -4,40122194E-006   +4,20928988E-003   +1,14782083E-003   -1,99540756E+003   +6,79293387E+003   +1,11563117E+004   +1,10000000E+004   +4,20881390E+003   +1,09406061E+005
-1,22000002E+002   +3,73075846E+001   +6,61854884E+003   +1,22298411E-003   +1,91982554E-002   +1,55252266E-005   -5,51717458E-001   +2,41146974E+003   +1,73336861E+001   -4,13764579E-001   +4,03989465E+002   +6,09177162E+000   -5,13143853E-006   +4,03434470E-003   +1,26285204E-003   -2,04067207E+003   +6,79168535E+003   +1,11910756E+004   +1,10000000E+004   +4,21026408E+003   +1,09442879E+005
-1,22000002E+002   +3,73077116E+001   +6,62054745E+003   +1,36175337E-003   +1,95833422E-002   +1,76199279E-005   -5,93093916E-001   +2,45186869E+003   +1,79428632E+001   -4,34603788E-001   +4,04057369E+002   +6,20403013E+000   -5,96370705E-006   +3,85089085E-003   +1,38783790E-003   -2,08392085E+003   +6,79045739E+003   +1,12258504E+004   +1,10000000E+004   +4,21171503E+003   +1,09479698E+005
-1,22000003E+002   +3,73078387E+001   +6,62258289E+003   +1,51409237E-003   +1,99493222E-002   +1,99404163E-005   -6,36554295E-001   +2,49227442E+003   +1,85632662E+001   -4,55854269E-001   +4,04125262E+002   +6,31663653E+000   -6,90952060E-006   +3,65982901E-003   +1,52355105E-003   -2,12504811E+003   +6,78925171E+003   +1,12606403E+004   +1,10000000E+004   +4,21316674E+003   +1,09516516E+005
-1,22000003E+002   +3,73079658E+001   +6,62465528E+003   +1,68115683E-003   +2,02955295E-002   +2,25043180E-005   -6,82139721E-001   +2,53268695E+003   +1,91949299E+001   -4,77493838E-001   +4,04193143E+002   +6,42959102E+000   -7,98132877E-006   +3,46210784E-003   +1,67082234E-003   -2,16395693E+003   +6,78807010E+003   +1,12954490E+004   +1,10000000E+004   +4,21461924E+003   +1,09553335E+005
-1,22000003E+002   +3,73080930E+001   +6,62676473E+003   +1,86419188E-003   +2,06213970E-002   +2,53300055E-005   -7,29889105E-001   +2,57310626E+003   +1,98378890E+001   -4,99499436E-001   +4,04261012E+002   +6,54289383E+000   -9,19258419E-006   +3,25871957E-003   +1,83054552E-003   -2,20055977E+003   +6,78691442E+003   +1,13302805E+004   +1,10000000E+004   +4,21607254E+003   +1,09590155E+005
-1,22000003E+002   +3,73082201E+001   +6,62891135E+003   +2,06453879E-003   +2,09264612E-002   +2,84365901E-005   -7,79839049E-001   +2,61353236E+003   +2,04921784E+001   -5,21847225E-001   +4,04328870E+002   +6,65654521E+000   -1,05577890E-005   +3,05069532E-003   +2,00368213E-003   -2,23477890E+003   +6,78578659E+003   +1,13651382E+004   +1,10000000E+004   +4,21752663E+003   +1,09626976E+005
